time_s,clean_after_pga_uV,ideal_decimated_uV,adc_out_uV,error_uV,fifo_spi_code_int24
2.020000000000000018e+00,1.933463658449435752e+04,1.092258745344787167e+04,1.093750000000000182e+04,1.491254655212881275e+01,1.835008000000000000e+06
2.024000000000000021e+00,2.022996231672196518e+04,1.260469618086750961e+04,1.250000000000000000e+04,-1.046961808675080761e+02,2.097152000000000000e+06
2.028000000000000025e+00,2.039669690401875414e+04,1.370801506216315101e+04,1.406250000000000000e+04,3.544849378368485304e+02,2.359296000000000000e+06
2.032000000000000028e+00,1.983117005263831743e+04,1.391043385254270288e+04,1.406250000000000000e+04,1.520661474572974328e+02,2.359296000000000000e+06
2.036000000000000032e+00,1.856485654166874156e+04,1.323027768307158476e+04,1.406250000000000000e+04,8.322223169284163760e+02,2.359296000000000000e+06
2.040000000000000036e+00,1.666247749034566004e+04,1.193901817433998986e+04,1.093750000000000182e+04,-1.001518174339988491e+03,1.835008000000000000e+06
2.044000000000000039e+00,1.421844694652394901e+04,1.012903522901492033e+04,1.093750000000000182e+04,8.084647709850813726e+02,1.835008000000000000e+06
2.048000000000000043e+00,1.135186639340108741e+04,7.952410499585130310e+03,7.812500000000000000e+03,-1.399104995851302533e+02,1.310720000000000000e+06
2.052000000000000046e+00,8.200344345951483774e+03,5.141959193591616895e+03,4.687500000000000909e+03,-4.544591935916166108e+02,7.864320000000000000e+05
2.056000000000000050e+00,4.912976871705290250e+03,2.137000683146752635e+03,1.562500000000000000e+03,-5.745006831467526354e+02,2.621440000000000000e+05
2.060000000000000053e+00,1.642864547287278810e+03,-1.324446832984584489e+03,0.000000000000000000e+00,1.324446832984584489e+03,0.000000000000000000e+00
2.064000000000000057e+00,-1.460439914915428517e+03,-4.326665082955205435e+03,-4.687500000000000909e+03,-3.608349170447951337e+02,-7.864320000000000000e+05
2.068000000000000060e+00,-4.258162123701404198e+03,-7.201301661122512996e+03,-7.812500000000000000e+03,-6.111983388774871173e+02,-1.310720000000000000e+06
2.072000000000000064e+00,-6.628847518885167119e+03,-9.927167393628764330e+03,-9.375000000000001819e+03,5.521673936287625111e+02,-1.572864000000000000e+06
2.076000000000000068e+00,-8.473890663965899876e+03,-1.228707927047801422e+04,-1.250000000000000000e+04,-2.129207295219863454e+02,-2.097152000000000000e+06
2.080000000000000071e+00,-9.721789588803691004e+03,-1.400991290503111304e+04,-1.406250000000000000e+04,-5.258709496888669577e+01,-2.359296000000000000e+06
2.084000000000000075e+00,-1.033093608288401811e+04,-1.517556151290663729e+04,-1.562500000000000000e+04,-4.494384870933620846e+02,-2.621440000000000000e+06
2.088000000000000078e+00,-1.029083520363784737e+04,-1.559052692615772139e+04,-1.562500000000000000e+04,-3.447307384227791971e+01,-2.621440000000000000e+06
2.092000000000000082e+00,-9.621733571319062321e+03,-1.555020725873077572e+04,-1.562500000000000000e+04,-7.479274126922369703e+01,-2.621440000000000000e+06
2.096000000000000085e+00,-8.372721348374303489e+03,-1.537676515845560061e+04,-1.406250000000000000e+04,1.314265158455599476e+03,-2.359296000000000000e+06
2.100000000000000089e+00,-6.618452376160942549e+03,-1.413521840078527021e+04,-1.406250000000000000e+04,7.271840078526895468e+01,-2.359296000000000000e+06
2.104000000000000092e+00,-4.454696423190847781e+03,-1.224585279828178682e+04,-1.250000000000000000e+04,-2.541472017182147454e+02,-2.097152000000000000e+06
2.108000000000000096e+00,-1.992993219856975657e+03,-1.022558329659739320e+04,-1.093750000000000182e+04,-7.119167034026069132e+02,-1.835008000000000000e+06
2.112000000000000099e+00,6.452828747027917871e+02,-7.678305606470112252e+03,-7.812500000000000000e+03,-1.341943935298872930e+02,-1.310720000000000000e+06
2.116000000000000103e+00,3.335117872879002789e+03,-5.034654666155503037e+03,-4.687500000000000909e+03,3.471546661555019568e+02,-7.864320000000000000e+05
2.120000000000000107e+00,5.953981244452726060e+03,-2.386553173654540387e+03,-3.125000000000000000e+03,-7.384468263454597263e+02,-5.242880000000000000e+05
2.124000000000000110e+00,8.387562136521955836e+03,1.422633655851007859e+02,1.562500000000000000e+03,1.420236634414899299e+03,2.621440000000000000e+05
2.128000000000000114e+00,1.053483738394443571e+04,2.723816522192779303e+03,1.562500000000000000e+03,-1.161316522192779303e+03,2.621440000000000000e+05
2.132000000000000117e+00,1.231223806627871090e+04,4.972724426368230525e+03,6.250000000000000000e+03,1.277275573631770158e+03,1.048576000000000000e+06
2.136000000000000121e+00,1.365674068970838380e+04,6.360633493063431160e+03,6.250000000000000000e+03,-1.106334930634309615e+02,1.048576000000000000e+06
2.140000000000000124e+00,1.452777578244646247e+04,7.648962453949441624e+03,6.250000000000000000e+03,-1.398962453949441624e+03,1.048576000000000000e+06
2.144000000000000128e+00,1.490791663264207818e+04,8.822972817048770594e+03,9.375000000000001819e+03,5.520271829512306567e+02,1.572864000000000000e+06
2.148000000000000131e+00,1.480237985012660465e+04,9.194848758117939724e+03,9.375000000000001819e+03,1.801512418820611856e+02,1.572864000000000000e+06
2.152000000000000135e+00,1.423743337497337234e+04,9.278939326217960115e+03,9.375000000000001819e+03,9.606067378204082274e+01,1.572864000000000000e+06
2.156000000000000139e+00,1.325786290086068584e+04,8.497851840914689092e+03,7.812500000000000000e+03,-6.853518409146893191e+02,1.310720000000000000e+06
2.160000000000000142e+00,1.192369148810859770e+04,7.497982768542791746e+03,7.812500000000000000e+03,3.145172314572087089e+02,1.310720000000000000e+06
2.164000000000000146e+00,1.030637727616811208e+04,6.265845899964248019e+03,6.250000000000000000e+03,-1.584589996424766412e+01,1.048576000000000000e+06
2.168000000000000149e+00,8.484729451253255320e+03,4.676208985028762982e+03,4.687500000000000909e+03,1.129101497123786935e+01,7.864320000000000000e+05
2.172000000000000153e+00,6.540782730732878917e+03,3.166945702583528600e+03,3.125000000000000000e+03,-4.194570258352851511e+01,5.242880000000000000e+05
2.176000000000000156e+00,4.555856294171753689e+03,1.081280386338062272e+03,1.562500000000000000e+03,4.812196136619378422e+02,2.621440000000000000e+05
2.180000000000000160e+00,2.606995904484995663e+03,-7.759011568094911127e+02,-1.562500000000000000e+03,-7.865988431905090010e+02,-2.621440000000000000e+05
2.184000000000000163e+00,7.639602581702628186e+02,-2.692652028094105390e+03,-1.562500000000000000e+03,1.130152028094105390e+03,-2.621440000000000000e+05
2.188000000000000167e+00,-9.131327008396266365e+02,-4.497375657469649013e+03,-4.687500000000000909e+03,-1.901243425303520098e+02,-7.864320000000000000e+05
2.192000000000000171e+00,-2.375433379299547141e+03,-6.331504910872107757e+03,-6.250000000000000000e+03,8.150491087210737362e+01,-1.048576000000000000e+06
2.196000000000000174e+00,-3.586246390967171465e+03,-7.771719825925749319e+03,-7.812500000000000000e+03,-4.078017407425048191e+01,-1.310720000000000000e+06
2.200000000000000178e+00,-4.521206981855891172e+03,-8.742378989368573457e+03,-9.375000000000001819e+03,-6.326210106314279074e+02,-1.572864000000000000e+06
2.204000000000000181e+00,-5.167822725099935269e+03,-9.396376520175039332e+03,-9.375000000000001819e+03,2.137652017503849322e+01,-1.572864000000000000e+06
2.208000000000000185e+00,-5.524489426002736764e+03,-1.003560214967818501e+04,-9.375000000000001819e+03,6.606021496781827409e+02,-1.572864000000000000e+06
2.212000000000000188e+00,-5.599114343624488356e+03,-1.079840885748567780e+04,-1.093750000000000182e+04,-1.390911425143224278e+02,-1.835008000000000000e+06
2.216000000000000192e+00,-5.407492765942335609e+03,-1.051036989013534549e+04,-1.093750000000000182e+04,-4.271301098646550827e+02,-1.835008000000000000e+06
2.220000000000000195e+00,-4.971585331836676232e+03,-1.018940171207189451e+04,-9.375000000000001819e+03,8.144017120718938259e+02,-1.572864000000000000e+06
2.224000000000000199e+00,-4.317833759456364533e+03,-9.637600455627529300e+03,-1.093750000000000182e+04,-1.299899544372470928e+03,-1.835008000000000000e+06
2.228000000000000203e+00,-3.475633071939232195e+03,-9.089445167052486795e+03,-7.812500000000000000e+03,1.276945167052486340e+03,-1.310720000000000000e+06
2.232000000000000206e+00,-2.476050928761510932e+03,-8.184327022310578286e+03,-9.375000000000001819e+03,-1.190672977689422623e+03,-1.572864000000000000e+06
2.236000000000000210e+00,-1.350851712094723098e+03,-6.767923084754970660e+03,-6.250000000000000000e+03,5.179230847549704322e+02,-1.048576000000000000e+06
2.240000000000000213e+00,-1.318473557355278274e+02,-5.603678223657856506e+03,-6.250000000000000000e+03,-6.463217763421433801e+02,-1.048576000000000000e+06
2.244000000000000217e+00,1.149438554487928286e+03,-4.422682460719273877e+03,-3.125000000000000000e+03,1.297682460719274104e+03,-5.242880000000000000e+05
2.248000000000000220e+00,2.461839305989164131e+03,-3.449526860041445161e+03,-4.687500000000000909e+03,-1.237973139958555521e+03,-7.864320000000000000e+05
2.251999999999999780e+00,3.774418950158678399e+03,-2.011925058981713846e+03,-1.562500000000000000e+03,4.494250589817138462e+02,-2.621440000000000000e+05
2.255999999999999783e+00,5.056243466312379496e+03,-6.270630498273866351e+02,0.000000000000000000e+00,6.270630498273866351e+02,0.000000000000000000e+00
2.259999999999999787e+00,6.276151115966259567e+03,6.460997035742660728e+02,0.000000000000000000e+00,-6.460997035742660728e+02,0.000000000000000000e+00
2.263999999999999790e+00,7.402623983171494729e+03,2.023308292521476687e+03,1.562500000000000000e+03,-4.608082925214766874e+02,2.621440000000000000e+05
2.267999999999999794e+00,8.403852838461192732e+03,3.320384356486067190e+03,4.687500000000000909e+03,1.367115643513933492e+03,7.864320000000000000e+05
2.271999999999999797e+00,9.248068429427637966e+03,4.016422809269853133e+03,3.125000000000000000e+03,-8.914228092698527917e+02,5.242880000000000000e+05
2.275999999999999801e+00,9.904185563565579287e+03,4.748456639589437145e+03,4.687500000000000909e+03,-6.095663958943612926e+01,7.864320000000000000e+05
2.279999999999999805e+00,1.034277399155955391e+04,5.364431434534581967e+03,6.250000000000000000e+03,8.855685654654181462e+02,1.048576000000000000e+06
2.283999999999999808e+00,1.053733466662780120e+04,5.623271801716356094e+03,4.687500000000000909e+03,-9.357718017163557533e+02,7.864320000000000000e+05
2.287999999999999812e+00,1.046582427447696136e+04,5.686600968277466563e+03,6.250000000000000000e+03,5.633990317225334366e+02,1.048576000000000000e+06
2.291999999999999815e+00,1.011233790535082153e+04,5.483852155673232119e+03,4.687500000000000909e+03,-7.963521556732314366e+02,7.864320000000000000e+05
2.295999999999999819e+00,9.468832151518168757e+03,5.028019705857076588e+03,6.250000000000000000e+03,1.221980294142923640e+03,1.048576000000000000e+06
2.299999999999999822e+00,8.536751204978625537e+03,4.424483127357912963e+03,3.125000000000000000e+03,-1.299483127357912963e+03,5.242880000000000000e+05
2.303999999999999826e+00,7.328408631250924373e+03,3.567641449065763027e+03,4.687500000000000909e+03,1.119858550934237428e+03,7.864320000000000000e+05
2.307999999999999829e+00,5.867978672217188432e+03,2.304461805070781793e+03,1.562500000000000000e+03,-7.419618050707814518e+02,2.621440000000000000e+05
2.311999999999999833e+00,4.191963681262112914e+03,1.130174939604707106e+03,1.562500000000000000e+03,4.323250603952930646e+02,2.621440000000000000e+05
2.315999999999999837e+00,2.349028291018596065e+03,-2.467729327219119284e+02,0.000000000000000000e+00,2.467729327219119284e+02,0.000000000000000000e+00
2.319999999999999840e+00,3.991250094473194849e+02,-1.988066462875920479e+03,-3.125000000000000000e+03,-1.136933537124079749e+03,-5.242880000000000000e+05
2.323999999999999844e+00,-1.588121779143508093e+03,-4.017430599045489089e+03,-3.125000000000000000e+03,8.924305990454890889e+02,-5.242880000000000000e+05
2.327999999999999847e+00,-3.535758531557612059e+03,-5.758685169858248628e+03,-6.250000000000000000e+03,-4.913148301417518269e+02,-1.048576000000000000e+06
2.331999999999999851e+00,-5.362506648215941823e+03,-7.650173623702508849e+03,-7.812500000000000000e+03,-1.623263762974914073e+02,-1.310720000000000000e+06
2.335999999999999854e+00,-6.986312977105633763e+03,-9.503234443574425313e+03,-9.375000000000001819e+03,1.282344435744233522e+02,-1.572864000000000000e+06
2.339999999999999858e+00,-8.328286337847755931e+03,-1.110768794102899665e+04,-1.093750000000000182e+04,1.701879410289947714e+02,-1.835008000000000000e+06
2.343999999999999861e+00,-9.316821837610248622e+03,-1.227615994870427676e+04,-1.250000000000000000e+04,-2.238400512957240664e+02,-2.097152000000000000e+06
2.347999999999999865e+00,-9.891687380095285334e+03,-1.288892487520808572e+04,-1.250000000000000000e+04,3.889248752080853819e+02,-2.097152000000000000e+06
2.351999999999999869e+00,-1.000783222192280118e+04,-1.316524040176204107e+04,-1.250000000000000000e+04,6.652404017620413015e+02,-2.097152000000000000e+06
2.355999999999999872e+00,-9.638677303251006379e+03,-1.340819237799773691e+04,-1.406250000000000000e+04,-6.543076220022637699e+02,-2.359296000000000000e+06
2.359999999999999876e+00,-8.778662088225264597e+03,-1.293075574759041228e+04,-1.250000000000000000e+04,4.307557475904111470e+02,-2.097152000000000000e+06
2.363999999999999879e+00,-7.444852559988420580e+03,-1.234145207022888826e+04,-1.250000000000000000e+04,-1.585479297711127344e+02,-2.097152000000000000e+06
2.367999999999999883e+00,-5.677458622377594111e+03,-1.112888700077695830e+04,-1.093750000000000182e+04,1.913870007769578194e+02,-1.835008000000000000e+06
2.371999999999999886e+00,-3.539164345866523036e+03,-9.398499209044392046e+03,-9.375000000000001819e+03,2.349920904439091629e+01,-1.572864000000000000e+06
2.375999999999999890e+00,-1.113238328776393246e+03,-7.029782193323267165e+03,-7.812500000000000000e+03,-7.827178066767328346e+02,-1.310720000000000000e+06
2.379999999999999893e+00,1.499539651104460063e+03,-4.887739234463802859e+03,-4.687500000000000909e+03,2.002392344638021768e+02,-7.864320000000000000e+05
2.383999999999999897e+00,4.185029562005967819e+03,-2.211441435744876344e+03,-1.562500000000000000e+03,6.489414357448764576e+02,-2.621440000000000000e+05
2.387999999999999901e+00,6.820786695323679851e+03,3.657931127222737473e+02,0.000000000000000000e+00,-3.657931127222737473e+02,0.000000000000000000e+00
2.391999999999999904e+00,9.281789500389393652e+03,3.092671726783760732e+03,3.125000000000000000e+03,3.232827321623943106e+01,5.242880000000000000e+05
2.395999999999999908e+00,1.144655898102829997e+04,5.433221399217694852e+03,4.687500000000000909e+03,-7.457213992176940565e+02,7.864320000000000000e+05
2.399999999999999911e+00,1.320335510225221151e+04,7.424257125589287170e+03,7.812500000000000000e+03,3.882428744107127159e+02,1.310720000000000000e+06
2.403999999999999915e+00,1.445611874568329404e+04,9.062920205906513729e+03,9.375000000000001819e+03,3.120797940934869530e+02,1.572864000000000000e+06
2.407999999999999918e+00,1.512982933744130605e+04,1.023760096524656183e+04,9.375000000000001819e+03,-8.626009652465613726e+02,1.572864000000000000e+06
2.411999999999999922e+00,1.517496883295486805e+04,1.098608405570461400e+04,1.093750000000000182e+04,-4.858405570461361833e+01,1.835008000000000000e+06
2.415999999999999925e+00,1.457082163844057504e+04,1.111023364215002584e+04,1.250000000000000000e+04,1.389766357849974156e+03,2.097152000000000000e+06
2.419999999999999929e+00,1.332739552992268727e+04,1.035891762332032886e+04,9.375000000000001819e+03,-9.839176233203266975e+02,1.572864000000000000e+06
2.423999999999999932e+00,1.148581792313114966e+04,9.418894610340370491e+03,9.375000000000001819e+03,-4.389461034036943943e+01,1.572864000000000000e+06
2.427999999999999936e+00,9.117141296756310112e+03,7.912989218534250540e+03,7.812500000000000000e+03,-1.004892185342501989e+02,1.310720000000000000e+06
2.431999999999999940e+00,6.319576844024564707e+03,5.808302740346401151e+03,6.250000000000000000e+03,4.416972596535994171e+02,1.048576000000000000e+06
2.435999999999999943e+00,3.214261757110113649e+03,2.956457385353609425e+03,3.125000000000000000e+03,1.685426146463908879e+02,5.242880000000000000e+05
2.439999999999999947e+00,-6.025198805697182536e+01,-5.079087501133453202e+02,0.000000000000000000e+00,5.079087501133453202e+02,0.000000000000000000e+00
2.443999999999999950e+00,-3.354525674172147319e+03,-3.666814082785303981e+03,-4.687500000000000909e+03,-1.020685917214696929e+03,-7.864320000000000000e+05
2.447999999999999954e+00,-6.515456267469158774e+03,-6.547146915573901424e+03,-6.250000000000000000e+03,2.971469155739013104e+02,-1.048576000000000000e+06
2.451999999999999957e+00,-9.393826733761763535e+03,-9.388073691478004548e+03,-9.375000000000001819e+03,1.307369147800392639e+01,-1.572864000000000000e+06
